Word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,key_resp_3.rt,text_6.started,text_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
microscope,0,13,13,6,,,,,,,,,,,,,181.15226956599872,191.1608393739989,180.16760996000085,181.16814530800184,186.16068640999947,None,2,186.16068640999947,None,1.8004564749971905,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
necklace,0,14,14,12,,,,,,,,,,,,,192.1682463299985,None,191.1777050970013,192.1682463299985,197.16881093600023,191.1777050970013,2,197.16881093600023,191.1777050970013,0.974369278002996,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
snowball,0,15,15,14,,,,,,,,,,,,,203.15163583100002,213.15158329900078,202.17731811500198,203.1941158510017,208.1597444500003,202.17731811500198,2,208.1597444500003,202.17731811500198,0.9414041540003382,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
grandfather,0,16,16,34,,,,,,,,,,,,,214.15240644699952,None,213.16860400099904,214.1683422620008,219.15236079600072,213.16860400099904,1,219.15236079600072,213.16860400099904,1.2687722810005653,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
camera,0,17,17,3,,,,,,,,,,,,,225.13573404600174,224.15211111200188,224.15211111200188,225.15173348399912,230.13494131400148,224.15211111200188,2,230.13494131400148,224.15211111200188,1.2763648599975568,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
baby,0,18,18,20,,,,,,,,,,,,,236.11868254799992,235.14389789800043,235.14389789800043,236.159942323,241.1191079780001,235.14389789800043,1,241.1191079780001,235.14389789800043,1.309185959999013,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
knight,0,19,19,38,,,,,,,,,,,,,247.1188019910005,246.1266802800019,246.1266802800019,247.13559750700006,252.1024336549999,257.10991135400036,1,252.1024336549999,257.10991135400036,1.7388331619986275,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
seahorse,0,20,20,33,,,,,,,,,,,,,258.1189224359987,257.1267912100011,257.1267912100011,258.1357376449996,263.1099438509991,None,1,263.1099438509991,None,0.6932390889996896,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
coyote,0,21,21,27,,,,,,,,,,,,,269.10202157599997,279.1097623019996,268.11881872600134,269.1190802279998,274.1099982220003,268.11881872600134,1,274.1099982220003,268.11881872600134,1.1072424449994287,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
chipmunk,0,22,22,26,,,,,,,,,,,,,280.1024343850004,290.1024966110017,279.12634209799944,280.1352129680017,285.1185298499986,279.12634209799944,1,285.1185298499986,279.12634209799944,0.8396371279995947,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
cheesecake,0,23,23,7,,,,,,,,,,,,,291.1095824110016,None,290.1187090409985,291.11897814799886,296.1015616629993,301.10199328900126,2,296.1015616629993,301.10199328900126,1.084596437998698,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
waterfall,0,24,24,18,,,,,,,,,,,,,302.1092908600003,301.1190857949987,301.1190857949987,302.11908681299974,307.1022373349988,312.101698890001,2,307.1022373349988,312.101698890001,0.6759066529994016,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
airplane,0,25,25,9,,,,,,,,,,,,,313.1016992670011,312.1192738819991,312.1192738819991,313.13527207800144,318.102575197001,None,2,318.102575197001,None,0.7376825809988077,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
violinist,0,26,26,39,,,,,,,,,,,,,324.0921801650002,323.1019286039991,323.1019286039991,324.1026248199996,329.08589736200156,323.1019286039991,1,329.08589736200156,323.1019286039991,0.8123846140006208,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
crab,0,27,27,31,,,,,,,,,,,,,335.0858020029991,334.08487581499867,334.08487581499867,335.0858020029991,340.0856418869989,334.08487581499867,1,340.0856418869989,334.08487581499867,0.805643865998718,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
platypus,0,28,28,35,,,,,,,,,,,,,346.0695575009995,345.0855074589999,345.0855074589999,346.0853323859992,351.06900024599963,356.06861872399895,1,351.06900024599963,356.06861872399895,1.179311030999088,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
binoculars,0,29,29,1,,,,,,,,,,,,,357.06910753899865,356.08536038799866,356.08536038799866,357.09204380699884,362.06868513000154,None,2,362.06868513000154,None,1.2136606910025876,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
hair,0,30,30,8,,,,,,,,,,,,,368.05885834999935,367.0753063150005,367.0753063150005,368.06913264600007,373.0524490280004,367.0753063150005,None,373.0524490280004,367.0753063150005,,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
passport,0,31,31,4,,,,,,,,,,,,,379.0525920789987,378.0585896830016,378.0585896830016,379.0693593620017,384.0586439350009,378.0585896830016,2,384.0586439350009,378.0585896830016,0.6976078709994908,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
hummingbird,0,32,32,28,,,,,,,,,,,,,390.0579373440014,389.0580007310018,389.0580007310018,390.0691102810015,395.0579926999999,389.0580007310018,1,395.0579926999999,389.0580007310018,0.6883129009984259,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
mirror,0,33,33,10,,,,,,,,,,,,,401.0744936049996,400.06851126699985,400.06851126699985,401.0744936049996,406.0745914120016,400.06851126699985,2,406.0745914120016,400.06851126699985,0.7087138690003485,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
ladybug,0,34,34,30,,,,,,,,,,,,,412.07461770699956,411.09140498299894,411.09140498299894,412.09082607000164,417.0694655510015,422.0696089390003,1,417.0694655510015,422.0696089390003,0.8638109899984556,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
keyboard,0,35,35,15,,,,,,,,,,,,,423.07482658400113,422.0858536019987,422.0858536019987,423.0859388050012,428.0692259409989,433.0690802019999,2,428.0692259409989,433.0690802019999,1.2280888300010702,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
walrus,0,36,36,25,,,,,,,,,,,,,434.0744135339992,433.09120882500065,433.09120882500065,434.0861314879985,439.0694273830013,444.06948791000104,1,439.0694273830013,444.06948791000104,0.906717595000373,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
swan,0,37,37,29,,,,,,,,,,,,,445.0695063150015,444.0912738750012,444.0912738750012,445.1022411189988,450.0694851740009,None,1,450.0694851740009,None,0.9217977949992928,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
cabdriver,0,38,38,36,,,,,,,,,,,,,456.0695389300017,455.06855415099926,455.06855415099926,456.0695389300017,461.0527455269985,466.0526004230014,1,461.0527455269985,466.0526004230014,0.8354066790016077,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
cheerleader,0,39,39,32,,,,,,,,,,,,,467.06990091199987,466.07335434500055,466.07335434500055,467.06990091199987,472.0526599219993,477.0566764389987,1,472.0526599219993,477.0566764389987,0.8236413210033788,,,subj021,001,2022_Nov_08_1716,item,3.2.3,60.142239281840276,
,,,,,,,,,,,,,,,,,,,,,,,,,,,477.0695990310014,None,,,,,,,
