Word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,key_resp_3.rt,text_6.started,text_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
knight,0,21,21,38,,,,,,,,,,,,,266.53048574499553,265.5503968799967,265.5503968799967,266.56367941999633,271.5306522989995,265.5503968799967,1,271.5306522989995,265.5503968799967,0.3897719029992004,,,subj011,001,2022_Jul_20_1410,item,3.2.3,60.28656701271205,
ketchup,0,22,22,2,,,,,,,,,,,,,277.5137650350007,276.53065317699657,276.53065317699657,277.5337855109974,282.5139443599983,276.53065317699657,1,282.5139443599983,276.53065317699657,1.1055095589981647,,,subj011,001,2022_Jul_20_1410,item,3.2.3,60.28656701271205,
umbrella,0,23,23,5,,,,,,,,,,,,,288.4971594919989,298.49651893799455,287.5132169649951,288.51401107700076,293.50029599499976,287.5132169649951,2,293.50029599499976,287.5132169649951,0.33203835300082574,,,subj011,001,2022_Jul_20_1410,item,3.2.3,60.28656701271205,
baby,0,24,24,20,,,,,,,,,,,,,299.497299275994,None,298.51358618599625,299.5132657369977,304.4821405039984,309.48072188600054,None,304.4821405039984,309.48072188600054,,,,subj011,001,2022_Jul_20_1410,item,3.2.3,60.28656701271205,
cheerleader,0,25,25,32,,,,,,,,,,,,,310.4807412309965,309.5000745449943,309.5000745449943,310.51696488399466,315.4803041139967,None,1,315.4803041139967,None,0.3820495010004379,,,subj011,001,2022_Jul_20_1410,item,3.2.3,60.28656701271205,
porcupine,0,26,26,22,,,,,,,,,,,,,321.46322084099666,320.4803133210007,320.4803133210007,321.4800786269989,326.4638117879949,320.4803133210007,None,326.4638117879949,320.4803133210007,,,,subj011,001,2022_Jul_20_1410,item,3.2.3,60.28656701271205,
snowball,0,27,27,14,,,,,,,,,,,,,332.447376100994,331.4637806899991,331.4637806899991,332.46366755299823,337.4472255869987,331.4637806899991,1,337.4472255869987,331.4637806899991,0.38023296400206164,,,subj011,001,2022_Jul_20_1410,item,3.2.3,60.28656701271205,
binoculars,0,28,28,1,,,,,,,,,,,,,343.4299135199981,342.44675789999746,342.44675789999746,343.44700134699815,348.4304845980005,342.44675789999746,2,348.4304845980005,342.44675789999746,0.46881352399941534,,,subj011,001,2022_Jul_20_1410,item,3.2.3,60.28656701271205,
hairstylist,0,29,29,37,,,,,,,,,,,,,354.41325714100094,353.4301122399993,353.4301122399993,354.43013222399895,359.4141633709951,353.4301122399993,1,359.4141633709951,353.4301122399993,0.4331720310001401,,,subj011,001,2022_Jul_20_1410,item,3.2.3,60.28656701271205,
swan,0,30,30,29,,,,,,,,,,,,,365.39743086700037,364.41336591199797,364.41336591199797,365.4137694689998,370.3966453339963,364.41336591199797,1,370.3966453339963,364.41336591199797,0.7768134239959181,,,subj011,001,2022_Jul_20_1410,item,3.2.3,60.28656701271205,
walrus,0,31,31,25,,,,,,,,,,,,,376.37982057000045,375.3966919569939,375.3966919569939,376.3972273299951,381.38005262099614,375.3966919569939,1,381.38005262099614,375.3966919569939,0.3963707000002614,,,subj011,001,2022_Jul_20_1410,item,3.2.3,60.28656701271205,
scalpel,0,32,32,19,,,,,,,,,,,,,387.3632240000006,386.3805916429992,386.3805916429992,387.38104026799556,392.36339939499885,386.3805916429992,1,392.36339939499885,386.3805916429992,0.43904824000492226,,,subj011,001,2022_Jul_20_1410,item,3.2.3,60.28656701271205,
crab,0,33,33,31,,,,,,,,,,,,,398.34745474499505,397.3639877759997,397.3639877759997,398.36389639499976,403.3467525439992,397.3639877759997,1,403.3467525439992,397.3639877759997,0.49367120699753286,,,subj011,001,2022_Jul_20_1410,item,3.2.3,60.28656701271205,
stove,0,34,34,13,,,,,,,,,,,,,409.3307649829949,419.33051379399694,408.3468935130004,409.3472898119944,414.33112357999926,408.3468935130004,None,414.33112357999926,408.3468935130004,,,,subj011,001,2022_Jul_20_1410,item,3.2.3,60.28656701271205,
microscope,0,35,35,6,,,,,,,,,,,,,420.33019076799974,None,419.3462620299979,420.34708961399883,425.3305266429961,419.3462620299979,2,425.3305266429961,419.3462620299979,0.48993704100575997,,,subj011,001,2022_Jul_20_1410,item,3.2.3,60.28656701271205,
seahorse,0,36,36,33,,,,,,,,,,,,,431.3135150429953,430.33085332399787,430.33085332399787,431.3305832279948,436.3135781999954,430.33085332399787,None,436.3135781999954,430.33085332399787,,,,subj011,001,2022_Jul_20_1410,item,3.2.3,60.28656701271205,
passport,0,37,37,4,,,,,,,,,,,,,442.2969260030004,441.31308280699886,441.31308280699886,442.31365418999485,447.29691877200094,441.31308280699886,2,447.29691877200094,441.31308280699886,0.7265196330045001,,,subj011,001,2022_Jul_20_1410,item,3.2.3,60.28656701271205,
chipmunk,0,38,38,26,,,,,,,,,,,,,453.2968765859987,452.2968903509973,452.2968903509973,453.2968765859987,458.29738332199486,452.2968903509973,1,458.29738332199486,452.2968903509973,0.4179719940002542,,,subj011,001,2022_Jul_20_1410,item,3.2.3,60.28656701271205,
elephant,0,39,39,21,,,,,,,,,,,,,464.28154349399847,463.29659608799557,463.29659608799557,464.2966102770006,469.28085752499464,474.28091739999945,1,469.28085752499464,474.28091739999945,0.5896063330001198,,,subj011,001,2022_Jul_20_1410,item,3.2.3,60.28656701271205,
,,,,,,,,,,,,,,,,,,,,,,,,,,,474.29702544099564,None,,,,,,,
