0.8647 	ERROR 	Requested audio device 'USB Audio CODEC ' that is not available on this hardware. The 'audioDevice' preference should be one of ['MacBook Pro Speakers', 'USB PnP Audio Device']
141.0803 	DATA 	Keypress: 5
142.5672 	DATA 	Keypress: 5
143.0475 	EXP 	text_5: autoDraw = True
143.6292 	DATA 	Keypress: 2
144.0809 	DATA 	Keypress: 5
145.5810 	DATA 	Keypress: 5
147.0821 	DATA 	Keypress: 5
148.0416 	EXP 	text_3: autoDraw = False
148.0427 	EXP 	New trial (rep=0, index=11): OrderedDict([('Word', 'cheerleader')])
148.0585 	EXP 	text_5: autoDraw = False
148.0585 	EXP 	text_3: autoDraw = False
148.0585 	EXP 	text_4: autoDraw = False
148.0585 	EXP 	text_5: autoDraw = False
148.0585 	EXP 	text_3: text = 'cheerleader'
148.0585 	EXP 	text_4: autoDraw = True
148.5772 	DATA 	Keypress: 5
149.0418 	EXP 	text_3: autoDraw = True
149.0579 	EXP 	text_4: autoDraw = False
150.0767 	DATA 	Keypress: 5
151.5768 	DATA 	Keypress: 5
153.0769 	DATA 	Keypress: 5
154.0432 	EXP 	text_5: autoDraw = True
154.5809 	DATA 	Keypress: 5
154.7279 	DATA 	Keypress: 1
156.0807 	DATA 	Keypress: 5
157.5811 	DATA 	Keypress: 5
159.0286 	EXP 	New trial (rep=0, index=12): OrderedDict([('Word', 'hair')])
159.0424 	EXP 	text_3: autoDraw = False
159.0424 	EXP 	text_5: autoDraw = False
159.0424 	EXP 	text_3: autoDraw = False
159.0424 	EXP 	text_4: autoDraw = False
159.0424 	EXP 	text_5: autoDraw = False
159.0424 	EXP 	text_3: text = 'hair'
159.0424 	EXP 	text_4: autoDraw = True
159.0802 	DATA 	Keypress: 5
160.0264 	EXP 	text_3: autoDraw = True
160.0433 	EXP 	text_4: autoDraw = False
160.5802 	DATA 	Keypress: 5
162.0836 	DATA 	Keypress: 5
163.5805 	DATA 	Keypress: 5
165.0266 	EXP 	text_5: autoDraw = True
165.0845 	DATA 	Keypress: 5
165.5462 	DATA 	Keypress: 2
166.5805 	DATA 	Keypress: 5
168.0811 	DATA 	Keypress: 5
169.5837 	DATA 	Keypress: 5
170.0149 	EXP 	New trial (rep=0, index=13): OrderedDict([('Word', 'treadmill')])
170.0296 	EXP 	text_3: autoDraw = False
170.0296 	EXP 	text_5: autoDraw = False
170.0296 	EXP 	text_3: autoDraw = False
170.0296 	EXP 	text_4: autoDraw = False
170.0296 	EXP 	text_5: autoDraw = False
170.0296 	EXP 	text_3: text = 'treadmill'
170.0296 	EXP 	text_4: autoDraw = True
171.0099 	EXP 	text_3: autoDraw = True
171.0466 	EXP 	text_4: autoDraw = False
171.0797 	DATA 	Keypress: 5
172.5804 	DATA 	Keypress: 5
174.0810 	DATA 	Keypress: 5
175.5803 	DATA 	Keypress: 5
176.0259 	EXP 	text_5: autoDraw = True
176.7636 	DATA 	Keypress: 1
177.0808 	DATA 	Keypress: 5
178.5808 	DATA 	Keypress: 5
180.0809 	DATA 	Keypress: 5
181.0100 	EXP 	text_3: autoDraw = False
181.0124 	EXP 	New trial (rep=0, index=14): OrderedDict([('Word', 'leopard')])
181.0267 	EXP 	text_5: autoDraw = False
181.0267 	EXP 	text_3: autoDraw = False
181.0267 	EXP 	text_4: autoDraw = False
181.0267 	EXP 	text_5: autoDraw = False
181.0267 	EXP 	text_3: text = 'leopard'
181.0267 	EXP 	text_4: autoDraw = True
181.5803 	DATA 	Keypress: 5
182.0101 	EXP 	text_3: autoDraw = True
182.0263 	EXP 	text_4: autoDraw = False
183.0797 	DATA 	Keypress: 5
184.5835 	DATA 	Keypress: 5
186.0807 	DATA 	Keypress: 5
187.0091 	EXP 	text_5: autoDraw = True
187.5801 	DATA 	Keypress: 5
187.6961 	DATA 	Keypress: 1
189.0812 	DATA 	Keypress: 5
190.5813 	DATA 	Keypress: 5
191.9987 	EXP 	New trial (rep=0, index=15): OrderedDict([('Word', 'grandfather')])
192.0092 	EXP 	text_3: autoDraw = False
192.0092 	EXP 	text_5: autoDraw = False
192.0092 	EXP 	text_3: autoDraw = False
192.0092 	EXP 	text_4: autoDraw = False
192.0092 	EXP 	text_5: autoDraw = False
192.0092 	EXP 	text_3: text = 'grandfather'
192.0092 	EXP 	text_4: autoDraw = True
192.0802 	DATA 	Keypress: 5
192.9965 	EXP 	text_3: autoDraw = True
193.0133 	EXP 	text_4: autoDraw = False
193.5836 	DATA 	Keypress: 5
195.0837 	DATA 	Keypress: 5
196.5836 	DATA 	Keypress: 5
197.9966 	EXP 	text_5: autoDraw = True
198.0843 	DATA 	Keypress: 5
198.5665 	DATA 	Keypress: 1
199.5843 	DATA 	Keypress: 5
201.0799 	DATA 	Keypress: 5
202.5840 	DATA 	Keypress: 5
202.9956 	EXP 	New trial (rep=0, index=16): OrderedDict([('Word', 'necklace')])
203.0133 	EXP 	text_3: autoDraw = False
203.0133 	EXP 	text_5: autoDraw = False
203.0133 	EXP 	text_3: autoDraw = False
203.0133 	EXP 	text_4: autoDraw = False
203.0133 	EXP 	text_5: autoDraw = False
203.0133 	EXP 	text_3: text = 'necklace'
